Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex
1,1.32237,241.7,130,80,142,241.7,3.1,0.032,1.097,4.137
1,1.32655,239.1,130,89,160,239.1,2.82,0.032,1.231,4.183
1,1.33088,231.0,130,89,207,231.0,2.92,0.033,1.589,4.328
1,1.33482,254.0,130,81,184,254.0,2.92,0.03,1.415,3.938
1,1.33882,250.1,130,86,167,250.1,2.79,0.031,1.287,3.999
1,1.34258,265.8,130,79,172,265.8,2.86,0.029,1.318,3.762
1,1.34621,275.6,130,83,158,275.6,2.62,0.028,1.216,3.629
1,1.35075,219.9,130,80,198,219.9,3.41,0.035,1.522,4.547
1,1.35454,263.9,130,83,193,263.9,2.74,0.029,1.479,3.789
1,1.35866,243.0,131,91,164,243.0,2.71,0.031,1.256,4.115
1,1.36192,306.2,130,84,162,306.2,2.33,0.025,1.246,3.266
1,1.36539,288.6,130,82,177,288.6,2.54,0.027,1.36,3.465
1,1.36857,314.2,130,79,181,314.2,2.42,0.024,1.389,3.183
1,1.37226,271.3,131,90,171,271.3,2.46,0.028,1.308,3.685
1,1.37602,265.4,131,79,161,265.4,2.86,0.029,1.229,3.768
1,1.37993,256.3,131,84,186,256.3,2.79,0.03,1.413,3.902
1,1.38366,267.8,131,82,156,267.8,2.73,0.029,1.192,3.735
1,1.38758,255.4,131,90,188,255.4,2.61,0.03,1.443,3.916
1,1.3916,248.2,130,74,172,248.2,3.27,0.031,1.318,4.029
1,1.39569,245.0,130,84,186,245.0,2.92,0.031,1.425,4.082
1,1.39889,312.0,130,86,144,312.0,2.24,0.025,1.111,3.205
1,1.40275,258.9,129,86,178,258.9,2.7,0.03,1.374,3.863
1,1.40606,302.2,130,80,144,302.2,2.48,0.026,1.107,3.309
1,1.40994,258.2,130,80,176,258.2,2.9,0.03,1.355,3.872
1,1.41375,262.5,131,85,181,262.5,2.69,0.029,1.384,3.81
1,1.41668,340.8,131,79,158,340.8,2.23,0.022,1.212,2.935
1,1.42033,273.7,131,74,181,273.7,2.96,0.028,1.383,3.653
1,1.42409,266.0,132,84,184,266.0,2.69,0.029,1.4,3.76
1,1.42769,278.4,132,81,170,278.4,2.66,0.027,1.287,3.592
1,1.43183,241.4,132,84,165,241.4,2.96,0.031,1.251,4.142
1,1.43533,285.8,132,83,180,285.8,2.53,0.027,1.363,3.499
1,1.44012,208.5,132,83,190,208.5,3.47,0.036,1.441,4.796
1,1.4443,239.5,131,82,179,239.5,3.06,0.032,1.365,4.175
1,1.44798,271.2,131,87,176,271.2,2.54,0.028,1.347,3.687
1,1.45249,221.8,131,83,208,221.8,3.26,0.034,1.584,4.51
1,1.45613,274.9,132,86,176,274.9,2.54,0.028,1.334,3.637
1,1.45975,276.7,132,82,163,276.7,2.64,0.027,1.234,3.614
1,1.46314,294.9,132,91,157,294.9,2.24,0.026,1.192,3.391
1,1.46709,252.7,133,83,175,252.7,2.86,0.03,1.321,3.958
1,1.47098,257.3,133,82,156,257.3,2.84,0.029,1.174,3.887
1,1.47513,241.0,134,87,196,241.0,2.86,0.031,1.469,4.149
1,1.47894,262.7,134,85,179,262.7,2.69,0.029,1.338,3.807
1,1.4831,240.2,134,80,178,240.2,3.12,0.031,1.33,4.163
1,1.48704,253.5,134,76,199,253.5,3.11,0.029,1.486,3.945
1,1.49101,252.0,134,80,199,252.0,2.98,0.03,1.484,3.968
1,1.49493,255.3,134,83,191,255.3,2.83,0.029,1.421,3.917
1,1.49863,270.5,134,90,169,270.5,2.46,0.028,1.261,3.696
1,1.5026,251.6,134,88,198,251.6,2.71,0.03,1.472,3.975
1,1.50661,249.3,134,80,183,249.3,3.01,0.03,1.364,4.012
1,1.5103,271.6,135,81,155,271.6,2.73,0.027,1.15,3.682
1,1.51409,263.7,135,86,181,263.7,2.65,0.028,1.348,3.792
1,1.5186,221.8,134,85,192,221.8,3.18,0.034,1.434,4.508
1,1.52231,269.2,134,85,159,269.2,2.62,0.028,1.187,3.715
1,1.52652,237.8,134,86,183,237.8,2.93,0.031,1.368,4.205
1,1.53093,226.5,134,87,184,226.5,3.04,0.033,1.378,4.415
1,1.53474,262.6,133,88,175,262.6,2.6,0.029,1.31,3.809
1,1.53817,291.5,133,80,138,291.5,2.57,0.026,1.035,3.431
1,1.54199,261.7,134,87,183,261.7,2.63,0.029,1.373,3.821
1,1.54611,242.8,133,87,187,242.8,2.84,0.031,1.399,4.119
1,1.55,256.8,134,81,161,256.8,2.88,0.029,1.202,3.894
1,1.55386,259.5,134,83,184,259.5,2.79,0.029,1.371,3.853
1,1.55732,288.6,134,87,178,288.6,2.39,0.026,1.322,3.465
1,1.56142,243.8,134,87,159,243.8,2.83,0.031,1.189,4.102
1,1.56557,241.2,134,84,176,241.2,2.96,0.031,1.319,4.146
1,1.5694,261.4,134,87,162,261.4,2.64,0.029,1.209,3.826
1,1.57348,244.9,134,73,182,244.9,3.36,0.03,1.357,4.083
1,1.57758,244.0,133,85,167,244.0,2.89,0.031,1.252,4.099
1,1.58176,239.0,134,90,176,239.0,2.79,0.031,1.32,4.183
1,1.58555,263.7,134,85,208,263.7,2.68,0.028,1.556,3.792
1,1.58935,263.6,133,92,175,263.6,2.47,0.028,1.307,3.793
1,1.59368,230.8,134,84,181,230.8,3.09,0.032,1.356,4.332
1,1.59712,290.8,134,80,168,290.8,2.58,0.026,1.257,3.438
1,1.60071,277.9,134,82,168,277.9,2.63,0.027,1.26,3.599
1,1.60453,262.3,133,77,154,262.3,2.97,0.029,1.155,3.813
1,1.60825,269.0,133,83,181,269.0,2.69,0.028,1.363,3.718
1,1.61223,251.2,133,76,185,251.2,3.14,0.03,1.391,3.981
1,1.6159,272.1,134,85,177,272.1,2.59,0.028,1.325,3.675
1,1.61974,260.4,133,88,174,260.4,2.62,0.029,1.308,3.84
1,1.62362,257.9,133,82,214,257.9,2.84,0.029,1.608,3.878
1,1.6273,271.5,133,84,148,271.5,2.63,0.028,1.115,3.683
1,1.63094,275.0,133,81,152,275.0,2.69,0.027,1.144,3.636
1,1.63492,251.1,133,84,210,251.1,2.85,0.03,1.573,3.983
1,1.63817,308.0,133,82,142,308.0,2.38,0.024,1.069,3.247
1,1.64188,269.1,133,83,178,269.1,2.69,0.028,1.344,3.716
1,1.64617,233.1,133,80,184,233.1,3.22,0.032,1.384,4.289
1,1.65012,253.4,133,87,179,253.4,2.72,0.03,1.349,3.946
1,1.6543,239.3,133,82,198,239.3,3.06,0.031,1.491,4.178
1,1.65794,274.7,133,83,161,274.7,2.63,0.027,1.208,3.64
1,1.66185,255.8,132,82,179,255.8,2.86,0.03,1.355,3.909
1,1.66557,268.4,132,89,184,268.4,2.51,0.028,1.399,3.725
1,1.67011,220.2,132,82,199,220.2,3.32,0.034,1.508,4.54
1,1.67363,284.0,132,87,160,284.0,2.43,0.027,1.212,3.521
1,1.67788,235.6,132,86,207,235.6,2.96,0.032,1.565,4.245
1,1.68133,289.5,133,87,180,289.5,2.38,0.026,1.355,3.455
1,1.68578,224.8,132,89,206,224.8,3.0,0.034,1.558,4.447
1,1.68944,273.3,132,79,163,273.3,2.78,0.028,1.235,3.66
1,1.69365,237.4,132,89,177,237.4,2.84,0.032,1.34,4.212
1,1.69727,276.6,132,77,173,276.6,2.82,0.027,1.307,3.615
1,1.70123,252.6,133,80,200,252.6,2.97,0.03,1.508,3.959
1,1.70525,248.3,133,81,182,248.3,2.98,0.03,1.374,4.027
1,1.70909,260.5,133,86,175,260.5,2.68,0.029,1.315,3.839
1,1.71284,266.4,133,83,175,266.4,2.71,0.028,1.322,3.753
1,1.71665,262.7,133,86,179,262.7,2.66,0.029,1.341,3.807
1,1.72081,240.6,133,89,196,240.6,2.8,0.031,1.472,4.156
1,1.72444,275.4,133,78,182,275.4,2.79,0.027,1.362,3.631
1,1.7287,234.4,133,90,162,234.4,2.84,0.032,1.217,4.266
1,1.73262,255.1,134,77,195,255.1,3.06,0.029,1.463,3.921
1,1.73629,272.5,133,83,170,272.5,2.65,0.028,1.275,3.67
1,1.73992,276.0,133,78,149,276.0,2.79,0.027,1.113,3.623
1,1.74418,234.7,133,75,222,234.7,3.41,0.032,1.665,4.261
1,1.74845,234.0,134,80,204,234.0,3.21,0.032,1.524,4.274
1,1.75193,287.5,134,94,176,287.5,2.22,0.026,1.316,3.479
1,1.75595,249.0,134,88,189,249.0,2.74,0.03,1.412,4.016
1,1.75986,255.2,134,85,190,255.2,2.77,0.029,1.422,3.918
1,1.76392,246.5,134,86,196,246.5,2.83,0.03,1.466,4.057
1,1.7684,223.4,134,78,205,223.4,3.44,0.033,1.535,4.477
1,1.77252,242.6,133,81,169,242.6,3.05,0.031,1.266,4.121
1,1.77612,277.6,135,87,147,277.6,2.48,0.027,1.092,3.602
1,1.78022,243.7,135,86,184,243.7,2.86,0.03,1.37,4.103
1,1.78425,248.7,135,84,196,248.7,2.87,0.03,1.452,4.021
1,1.78743,314.2,135,86,182,314.2,2.22,0.024,1.349,3.183
1,1.79141,251.0,135,84,198,251.0,2.85,0.029,1.462,3.984
1,1.79568,234.0,136,82,206,234.0,3.13,0.032,1.521,4.273
1,1.79968,250.6,135,81,169,250.6,2.96,0.03,1.25,3.991
1,1.80395,234.2,135,88,203,234.2,2.91,0.032,1.505,4.27
1,1.80798,248.2,135,87,175,248.2,2.78,0.03,1.293,4.029
1,1.81243,224.4,136,86,208,224.4,3.11,0.033,1.533,4.456
1,1.81621,265.0,135,83,186,265.0,2.73,0.028,1.377,3.774
1,1.81997,265.9,135,80,175,265.9,2.82,0.028,1.293,3.761
1,1.82337,293.7,135,83,153,293.7,2.46,0.025,1.132,3.405
1,1.82727,256.2,135,78,199,256.2,3.0,0.029,1.469,3.903
1,1.83105,264.8,135,87,173,264.8,2.6,0.028,1.285,3.776
1,1.83466,276.9,134,86,183,276.9,2.52,0.027,1.362,3.612
1,1.83832,273.4,134,90,189,273.4,2.44,0.027,1.405,3.657
1,1.84203,269.4,134,89,133,269.4,2.5,0.028,0.994,3.712
1,1.84581,265.1,134,87,192,265.1,2.6,0.028,1.431,3.772
1,1.85056,210.2,134,89,196,210.2,3.21,0.035,1.465,4.758
1,1.85417,276.9,134,84,195,276.9,2.58,0.027,1.457,3.611
1,1.85806,257.3,134,82,176,257.3,2.84,0.029,1.314,3.887
1,1.86188,261.5,134,84,173,261.5,2.73,0.029,1.294,3.824
1,1.86559,270.0,134,87,182,270.0,2.55,0.028,1.361,3.704
1,1.86924,273.6,134,78,177,273.6,2.81,0.027,1.319,3.655
1,1.87319,253.5,134,85,180,253.5,2.78,0.029,1.342,3.944
1,1.87731,242.6,134,86,204,242.6,2.88,0.031,1.521,4.123
1,1.88132,249.7,134,75,194,249.7,3.2,0.03,1.446,4.005
1,1.88588,218.9,134,89,215,218.9,3.08,0.034,1.597,4.569
1,1.88981,254.5,135,82,191,254.5,2.88,0.029,1.418,3.929
1,1.89381,250.2,135,84,200,250.2,2.86,0.03,1.484,3.997
1,1.89723,292.4,135,78,189,292.4,2.63,0.025,1.401,3.42
1,1.90109,259.4,135,82,180,259.4,2.82,0.029,1.334,3.855
1,1.90507,250.9,135,85,182,250.9,2.81,0.029,1.343,3.986
1,1.90917,244.0,135,89,201,244.0,2.76,0.03,1.492,4.098
1,1.9135,230.9,134,78,202,230.9,3.33,0.032,1.504,4.332
1,1.91786,229.7,134,81,197,229.7,3.23,0.032,1.469,4.354
1,1.92179,254.0,135,80,169,254.0,2.95,0.029,1.254,3.937
1,1.92569,256.3,135,82,184,256.3,2.85,0.029,1.368,3.901
1,1.92958,257.4,134,87,191,257.4,2.68,0.029,1.423,3.885
1,1.9335,255.4,134,74,187,255.4,3.18,0.029,1.392,3.916
1,1.93789,227.3,134,86,234,227.3,3.07,0.033,1.742,4.4
1,1.94219,233.0,135,79,191,233.0,3.26,0.032,1.421,4.293
1,1.94634,240.9,135,86,204,240.9,2.9,0.031,1.511,4.152
1,1.95034,250.2,135,83,203,250.2,2.89,0.03,1.503,3.997
1,1.954,272.7,136,79,193,272.7,2.78,0.027,1.422,3.666
1,1.95811,243.4,136,85,194,243.4,2.9,0.03,1.431,4.108
1,1.96188,265.4,136,78,188,265.4,2.9,0.028,1.375,3.767
1,1.96629,226.5,136,83,190,226.5,3.19,0.033,1.399,4.414
1,1.97016,258.4,136,79,192,258.4,2.94,0.028,1.416,3.87
1,1.97425,244.5,136,89,185,244.5,2.76,0.03,1.366,4.089
1,1.97835,244.1,136,86,172,244.1,2.86,0.03,1.269,4.097
1,1.98236,249.4,135,82,221,249.4,2.93,0.03,1.631,4.009
1,1.98632,252.4,135,88,188,252.4,2.7,0.029,1.389,3.962
1,1.99081,222.8,135,81,187,222.8,3.32,0.033,1.379,4.488
1,1.99453,268.4,135,91,164,268.4,2.46,0.028,1.209,3.725
1,1.99887,230.6,135,83,189,230.6,3.13,0.032,1.4,4.337
1,2.00241,282.1,136,77,153,282.1,2.76,0.026,1.128,3.545
1,2.00648,245.9,136,78,185,245.9,3.13,0.03,1.364,4.066
1,2.01073,235.2,135,86,230,235.2,2.97,0.031,1.695,4.252
1,2.01497,236.0,135,82,201,236.0,3.1,0.031,1.484,4.238
1,2.01902,246.6,136,88,226,246.6,2.76,0.03,1.667,4.055
1,2.02297,253.4,136,90,176,253.4,2.63,0.029,1.301,3.946
1,2.0271,242.1,136,79,188,242.1,3.14,0.03,1.387,4.131
1,2.03138,234.0,135,83,210,234.0,3.09,0.032,1.549,4.274
1,2.03527,256.6,135,92,186,256.6,2.54,0.029,1.375,3.898
1,2.0392,254.4,135,87,188,254.4,2.71,0.029,1.389,3.93
1,2.04298,265.1,136,90,183,265.1,2.51,0.028,1.347,3.772
1,2.04687,257.0,136,80,161,257.0,2.92,0.029,1.184,3.89
1,2.05072,259.3,136,78,159,259.3,2.97,0.028,1.169,3.857
1,2.05495,236.8,136,83,195,236.8,3.05,0.031,1.437,4.223
1,2.05863,271.8,136,92,197,271.8,2.4,0.027,1.448,3.68
1,2.06265,248.4,136,82,224,248.4,2.95,0.03,1.647,4.026
1,2.06705,227.5,136,84,192,227.5,3.14,0.032,1.406,4.395
1,2.07092,258.4,136,78,169,258.4,2.98,0.028,1.241,3.871
1,2.07519,234.0,136,74,211,234.0,3.47,0.031,1.552,4.274
1,2.07906,258.2,136,90,203,258.2,2.58,0.028,1.492,3.873
1,2.08333,234.3,137,78,208,234.3,3.28,0.031,1.52,4.268
1,2.08717,260.2,137,85,187,260.2,2.71,0.028,1.366,3.843
1,2.09084,273.1,137,80,184,273.1,2.75,0.027,1.344,3.662
1,2.09514,232.2,136,87,208,232.2,2.97,0.032,1.529,4.308
1,2.09864,286.3,136,88,165,286.3,2.38,0.026,1.216,3.492
1,2.10255,255.4,136,87,188,255.4,2.7,0.029,1.382,3.915
1,2.10675,238.2,136,91,186,238.2,2.77,0.031,1.36,4.199
1,2.11097,237.2,136,81,198,237.2,3.12,0.031,1.455,4.216
1,2.11474,265.0,137,87,204,265.0,2.6,0.028,1.494,3.774
1,2.11907,230.8,136,84,216,230.8,3.1,0.032,1.582,4.333
1,2.12348,227.0,138,88,233,227.0,3.0,0.032,1.691,4.405
1,2.1281,216.2,138,83,207,216.2,3.34,0.033,1.497,4.624
1,2.13233,236.7,138,87,201,236.7,2.91,0.031,1.457,4.225
1,2.13629,252.5,138,83,212,252.5,2.86,0.029,1.54,3.961
1,2.14087,218.3,138,87,205,218.3,3.16,0.033,1.485,4.58
1,2.14485,251.1,139,80,197,251.1,2.99,0.029,1.426,3.982
1,2.14905,238.4,139,84,210,238.4,3.0,0.03,1.514,4.195
1,2.15299,253.9,139,87,171,253.9,2.72,0.028,1.231,3.939
1,2.157,249.1,139,85,207,249.1,2.83,0.029,1.494,4.014
1,2.16109,244.7,139,87,211,244.7,2.82,0.029,1.519,4.087
1,2.16455,288.7,139,81,160,288.7,2.57,0.025,1.148,3.463
1,2.16892,228.6,139,89,211,228.6,2.95,0.032,1.519,4.374
1,2.17321,233.4,138,90,211,233.4,2.86,0.031,1.525,4.285
1,2.17733,242.5,138,77,192,242.5,3.21,0.03,1.389,4.123
1,2.18151,239.5,138,78,180,239.5,3.21,0.03,1.31,4.176
1,2.18506,281.9,138,82,188,281.9,2.6,0.026,1.358,3.548
1,2.1888,266.9,139,83,179,266.9,2.71,0.027,1.292,3.747
1,2.19329,222.8,139,89,202,222.8,3.03,0.032,1.457,4.489
1,2.19739,244.2,138,83,193,244.2,2.96,0.03,1.396,4.095
1,2.20129,256.1,138,85,182,256.1,2.76,0.028,1.323,3.905
1,2.20517,258.0,137,84,200,258.0,2.77,0.028,1.458,3.876
1,2.20921,247.6,138,78,216,247.6,3.11,0.029,1.566,4.039
1,2.21266,289.2,137,83,173,289.2,2.5,0.025,1.259,3.458
1,2.21661,253.3,137,85,183,253.3,2.79,0.029,1.339,3.948
1,2.22089,233.8,137,83,223,233.8,3.09,0.031,1.625,4.277
1,2.2259,199.7,138,82,266,199.7,3.66,0.036,1.931,5.008
1,2.23092,199.1,137,90,251,199.1,3.35,0.037,1.823,5.023
1,2.23526,230.3,137,89,216,230.3,2.93,0.032,1.575,4.342
1,2.23952,234.7,137,88,246,234.7,2.91,0.031,1.792,4.261
1,2.2442,213.8,138,86,255,213.8,3.26,0.034,1.85,4.677
1,2.24839,238.9,138,87,209,238.9,2.89,0.03,1.512,4.186
1,2.25284,224.7,138,89,257,224.7,3.0,0.032,1.859,4.451
1,2.25724,227.4,138,87,237,227.4,3.03,0.032,1.71,4.398
1,2.2613,245.7,139,84,235,245.7,2.91,0.029,1.692,4.069
1,2.26631,199.9,139,82,269,199.9,3.66,0.036,1.927,5.001
1,2.27065,230.1,140,87,228,230.1,3.0,0.031,1.635,4.345
1,2.2748,241.3,139,82,223,241.3,3.03,0.03,1.603,4.144
1,2.27966,205.7,139,89,236,205.7,3.28,0.035,1.699,4.861
1,2.28417,221.6,139,87,227,221.6,3.11,0.032,1.632,4.512
1,2.28838,237.5,140,88,239,237.5,2.87,0.03,1.713,4.21
1,2.29306,213.6,140,83,254,213.6,3.38,0.033,1.81,4.681
1,2.29829,191.3,140,91,251,191.3,3.45,0.037,1.787,5.228
1,2.30283,220.2,140,87,224,220.2,3.13,0.033,1.605,4.541
1,2.30747,215.5,140,80,234,215.5,3.48,0.033,1.67,4.64
1,2.31168,237.8,141,93,228,237.8,2.71,0.03,1.615,4.206
1,2.31607,227.4,141,84,229,227.4,3.14,0.031,1.619,4.398
1,2.32042,230.0,141,86,239,230.0,3.03,0.031,1.701,4.348
1,2.32505,216.1,141,81,230,216.1,3.43,0.033,1.629,4.626
1,2.3296,219.8,141,89,234,219.8,3.07,0.032,1.658,4.55
1,2.33407,223.5,142,85,250,223.5,3.16,0.032,1.761,4.474
1,2.3387,216.2,141,97,220,216.2,2.86,0.033,1.556,4.626
1,2.3431,227.1,141,87,215,227.1,3.04,0.031,1.529,4.403
1,2.34781,212.3,141,86,250,212.3,3.29,0.033,1.773,4.709
1,2.35214,231.0,140,85,241,231.0,3.06,0.031,1.724,4.328
1,2.35662,223.2,141,87,243,223.2,3.09,0.032,1.721,4.481
1,2.36147,206.0,142,88,257,206.0,3.31,0.034,1.813,4.854
1,2.36616,213.4,141,89,277,213.4,3.16,0.033,1.962,4.687
1,2.37072,219.2,141,85,250,219.2,3.22,0.032,1.775,4.561
1,2.37545,211.4,142,82,258,211.4,3.46,0.033,1.823,4.73
1,2.37977,231.4,141,85,228,231.4,3.05,0.031,1.615,4.321
1,2.38463,206.1,141,82,284,206.1,3.55,0.034,2.011,4.852
1,2.38888,234.8,142,80,259,234.8,3.19,0.03,1.82,4.258
1,2.39391,199.0,143,84,275,199.0,3.59,0.035,1.924,5.024
1,2.39818,234.2,143,86,194,234.2,2.98,0.03,1.358,4.269
1,2.40259,226.7,143,82,223,226.7,3.23,0.031,1.563,4.41
1,2.40712,220.6,142,81,225,220.6,3.36,0.032,1.581,4.533
1,2.41146,230.3,142,87,257,230.3,2.99,0.03,1.803,4.341
1,2.41567,237.7,142,96,236,237.7,2.63,0.03,1.657,4.207
1,2.42093,190.1,143,88,268,190.1,3.59,0.037,1.874,5.26
1,2.42585,203.2,143,86,248,203.2,3.43,0.034,1.735,4.921
1,2.43055,212.7,143,81,262,212.7,3.48,0.033,1.828,4.702
1,2.43483,233.6,143,90,228,233.6,2.85,0.03,1.591,4.28
1,2.43881,251.4,143,89,241,251.4,2.68,0.028,1.686,3.978
1,2.44312,232.0,143,90,231,232.0,2.87,0.03,1.615,4.311
1,2.44702,256.6,143,82,208,256.6,2.85,0.027,1.454,3.897
1,2.4509,257.7,143,83,231,257.7,2.81,0.027,1.613,3.881
1,2.45533,225.4,144,89,259,225.4,2.99,0.031,1.797,4.437
1,2.46002,213.6,144,88,239,213.6,3.19,0.033,1.66,4.681
1,2.46479,209.3,144,87,229,209.3,3.3,0.033,1.594,4.778
1,2.46983,198.4,144,87,255,198.4,3.48,0.035,1.77,5.041
1,2.47464,208.0,144,92,250,208.0,3.14,0.033,1.737,4.807
1,2.47923,218.0,144,87,235,218.0,3.16,0.032,1.633,4.588
1,2.48409,205.7,144,93,246,205.7,3.14,0.034,1.712,4.862
1,2.48879,213.1,144,82,246,213.1,3.43,0.033,1.707,4.694
1,2.49353,211.0,144,84,276,211.0,3.38,0.033,1.909,4.739
1,2.49753,249.9,144,84,224,249.9,2.86,0.028,1.552,4.002
1,2.50247,202.3,144,82,244,202.3,3.62,0.034,1.686,4.943
1,2.50734,205.3,145,84,253,205.3,3.48,0.034,1.742,4.872
1,2.51184,222.5,145,86,224,222.5,3.14,0.031,1.541,4.494
1,2.51594,243.7,145,88,222,243.7,2.8,0.028,1.535,4.103
1,2.52028,230.2,144,90,252,230.2,2.9,0.03,1.746,4.343
1,2.5251,207.7,145,84,254,207.7,3.44,0.033,1.753,4.815
1,2.52922,242.5,144,82,248,242.5,3.02,0.029,1.72,4.124
1,2.53379,219.0,144,87,250,219.0,3.15,0.032,1.738,4.566
1,2.53867,205.0,144,85,256,205.0,3.44,0.034,1.78,4.878
1,2.54291,235.5,144,88,250,235.5,2.9,0.029,1.736,4.247
1,2.54756,215.0,144,82,258,215.0,3.4,0.032,1.785,4.65
1,2.55248,203.3,144,87,243,203.3,3.39,0.034,1.686,4.919
1,2.55759,195.8,144,89,264,195.8,3.44,0.035,1.832,5.106
1,2.56249,204.1,144,94,251,204.1,3.13,0.034,1.739,4.899
1,2.56711,216.3,145,87,249,216.3,3.19,0.032,1.717,4.624
1,2.572,204.6,145,83,238,204.6,3.53,0.034,1.636,4.887
1,2.57614,241.5,145,88,253,241.5,2.82,0.029,1.748,4.141
1,2.58086,211.8,145,84,256,211.8,3.37,0.032,1.759,4.721
1,2.58617,188.2,145,83,280,188.2,3.84,0.037,1.924,5.313
1,2.59145,189.4,145,91,280,189.4,3.48,0.036,1.924,5.28
1,2.59631,206.0,145,91,231,206.0,3.2,0.033,1.592,4.854
1,2.60086,219.9,145,94,255,219.9,2.9,0.031,1.758,4.548
1,2.60558,211.7,145,92,239,211.7,3.08,0.033,1.645,4.724
1,2.61037,208.6,145,86,252,208.6,3.34,0.033,1.735,4.793
1,2.61418,262.6,145,85,199,262.6,2.69,0.026,1.373,3.808
1,2.61922,198.3,145,93,252,198.3,3.25,0.035,1.736,5.042
1,2.6236,228.6,145,85,236,228.6,3.09,0.03,1.631,4.375
1,2.62837,209.7,145,82,248,209.7,3.49,0.033,1.717,4.769
1,2.6329,220.4,144,90,256,220.4,3.03,0.031,1.774,4.538
1,2.63764,211.0,145,86,249,211.0,3.31,0.033,1.723,4.738
1,2.64193,233.0,145,85,236,233.0,3.03,0.03,1.628,4.293
1,2.64641,223.6,144,84,242,223.6,3.19,0.031,1.678,4.473
1,2.65106,215.1,144,86,240,215.1,3.24,0.032,1.669,4.649
1,2.65554,223.1,144,82,261,223.1,3.28,0.031,1.813,4.483
1,2.6597,240.3,144,83,236,240.3,3.01,0.029,1.644,4.162
1,2.66405,229.8,144,88,237,229.8,2.97,0.03,1.647,4.352
1,2.66834,233.2,143,86,238,233.2,2.99,0.03,1.657,4.288
1,2.6731,210.0,143,85,255,210.0,3.36,0.033,1.788,4.762
1,2.67747,229.2,144,88,248,229.2,2.97,0.03,1.726,4.362
1,2.68182,229.8,143,86,243,229.8,3.04,0.03,1.699,4.352
1,2.68641,217.7,143,86,261,217.7,3.2,0.032,1.827,4.593
1,2.69152,195.6,143,95,276,195.6,3.23,0.036,1.931,5.112
1,2.69571,238.8,143,88,254,238.8,2.86,0.029,1.77,4.188
1,2.69989,239.5,144,86,240,239.5,2.91,0.029,1.67,4.175
1,2.70444,219.6,144,91,244,219.6,3.0,0.032,1.69,4.554
1,2.70897,220.8,144,80,262,220.8,3.4,0.031,1.816,4.528
1,2.71377,208.3,144,86,273,208.3,3.35,0.033,1.892,4.8
1,2.71867,204.1,145,96,279,204.1,3.06,0.034,1.924,4.9
1,2.72301,230.3,145,92,250,230.3,2.83,0.03,1.731,4.343
1,2.72742,226.7,144,84,249,226.7,3.15,0.031,1.726,4.41
1,2.73209,214.1,144,83,234,214.1,3.38,0.032,1.625,4.672
1,2.73633,235.8,144,90,225,235.8,2.83,0.029,1.562,4.241
1,2.74083,222.7,144,90,232,222.7,2.99,0.031,1.612,4.491
1,2.74547,215.2,144,81,235,215.2,3.44,0.032,1.633,4.648
1,2.74991,225.5,144,83,252,225.5,3.21,0.031,1.751,4.434
1,2.7547,208.6,145,84,255,208.6,3.42,0.033,1.76,4.794
1,2.75865,252.9,144,85,207,252.9,2.79,0.027,1.437,3.955
1,2.76301,229.7,144,87,228,229.7,3.0,0.03,1.583,4.353
1,2.76728,234.3,143,82,205,234.3,3.12,0.03,1.43,4.267
1,2.77168,227.1,143,82,195,227.1,3.22,0.031,1.369,4.403
1,2.77565,251.8,143,86,238,251.8,2.77,0.028,1.664,3.971
1,2.78135,175.3,143,89,259,175.3,3.84,0.04,1.807,5.703
1,2.78561,235.1,144,84,207,235.1,3.04,0.03,1.442,4.253
1,2.79025,215.1,144,84,244,215.1,3.32,0.032,1.698,4.649
1,2.79426,249.7,144,83,217,249.7,2.9,0.028,1.511,4.005
1,2.79884,218.4,144,84,236,218.4,3.27,0.032,1.639,4.579
1,2.80374,204.2,145,88,231,204.2,3.34,0.034,1.6,4.898
1,2.8086,205.6,145,86,241,205.6,3.39,0.034,1.666,4.864
1,2.81302,226.2,145,85,232,226.2,3.12,0.03,1.595,4.421
1,2.81767,215.3,145,86,246,215.3,3.24,0.032,1.694,4.644
1,2.82242,210.2,146,91,273,210.2,3.14,0.033,1.871,4.757
1,2.82719,209.6,146,89,228,209.6,3.22,0.033,1.562,4.772
1,2.83155,229.4,146,79,233,229.4,3.31,0.03,1.599,4.359
1,2.83627,212.2,146,89,262,212.2,3.18,0.032,1.797,4.712
1,2.84015,257.5,145,87,250,257.5,2.68,0.027,1.719,3.884
1,2.84488,211.5,145,91,241,211.5,3.12,0.033,1.663,4.729
1,2.84997,196.3,145,83,252,196.3,3.68,0.035,1.736,5.094
1,2.85444,223.8,145,91,261,223.8,2.95,0.031,1.793,4.468
1,2.85859,241.1,145,83,229,241.1,3.0,0.029,1.578,4.147
1,2.86324,214.8,145,88,266,214.8,3.17,0.032,1.832,4.656
1,2.86745,237.9,145,77,211,237.9,3.28,0.029,1.454,4.204
1,2.87178,230.8,146,89,219,230.8,2.92,0.03,1.502,4.333
1,2.87664,206.0,146,89,266,206.0,3.27,0.033,1.83,4.854
1,2.88132,213.4,146,89,248,213.4,3.16,0.032,1.7,4.686
1,2.88559,234.0,146,84,214,234.0,3.05,0.029,1.468,4.273
